max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,SaftyDegree,TET,TIT,dece,JerkViolation,JerkExceededArea,avgJerk
4503.2593,0.1408,1.073,0.3684,0.4929,10.0341,2424.4234,0.2815,1.8282,0.2625,32.5163,1228.21,1.223764348,1.008,0.9,5.295,0.35,10.76452,15.60272
4421.5572,0.1391,1.0371,0.3705,0.5795,10.0116,2398.679,0.2656,1.3941,0.2638,36.6424,1228.1332,1.948365097,0.634,0.7,4.829,0.15,3.91405,8.06214
4567.6046,0.1492,1.038,0.3704,0.4981,10.2549,2380.2405,0.2675,1.4358,0.2614,36.5575,1272.092,1.238630797,0.957,0.85,4.932,0.35,11.15609,16.17171
4566.1738,0.1404,1.0524,0.3593,0.4929,10.0389,2424.4234,0.2817,1.8282,0.2553,32.5163,1228.6752,1.083886708,0.878,0.8,4.846,0.3,8.58819,13.42625
4313.1537,0.1516,1.0426,0.3684,0.5513,9.9576,2416.5428,0.2737,1.8379,0.2623,32.6223,1245.6628,2.174264944,0.614,0.7,5.015,0.35,14.57922,31.15784
4567.6046,0.1492,1.038,0.3597,0.4981,10.0219,2396.8376,0.2664,1.4358,0.2614,36.5575,1271.8791,1.207192236,0.892,0.8,4.97,0.35,7.57649,12.17843
4456.4352,0.1517,1.0371,0.3693,0.5795,10.0996,2416.9323,0.2648,1.3941,0.2626,36.5873,1228.656,1.869562153,0.645,0.7,4.777,0.2,6.53271,11.99643
4456.4352,0.142,1.0371,0.3558,0.5795,10.0213,2416.5799,0.2649,1.3941,0.2605,36.8866,1228.672,1.614634046,0.689,0.7,4.852,0.2,3.33978,6.52459
4567.6046,0.1518,1.038,0.3704,0.4962,10.0401,2380.4582,0.2674,1.4358,0.2614,36.5575,1227.1446,0.923970128,0.961,0.85,4.833,0.35,8.16081,12.15836
4456.4352,0.142,1.0371,0.3588,0.5795,9.8925,2395.7026,0.2649,1.3941,0.2606,36.5873,1228.6702,1.724400071,0.73,0.75,4.766,0.2,8.22257,13.98628
4456.4352,0.138,1.0371,0.3705,0.5795,10.0033,2398.679,0.2648,1.3941,0.2624,36.8177,1228.6702,1.597004223,0.739,0.75,4.764,0.2,6.40217,11.77609
4456.4352,0.142,1.0047,0.359,0.5795,9.8897,2381.2647,0.2649,1.3941,0.2614,36.4975,1229.9795,2.266628707,0.711,0.75,4.832,0.25,6.72848,12.36251
4456.4352,0.142,1.0371,0.3588,0.5795,10.007,2395.7026,0.2649,1.3941,0.2549,36.5873,1228.6702,1.246919708,1.004,0.9,4.803,0.3,7.4308,11.05726
4456.4352,0.138,1.0371,0.3705,0.5795,10.0127,2398.679,0.2648,1.3941,0.2624,36.5873,1228.6702,1.45036449,0.822,0.8,4.84,0.3,7.81581,13.27338
4456.4352,0.1391,1.0371,0.3705,0.5795,10.0127,2398.679,0.2648,1.3941,0.2624,36.5873,1228.6702,1.813752562,0.725,0.75,4.895,0.25,5.90388,10.98007
4452.6879,0.1392,1.0371,0.3703,0.5795,10.0089,2399.1446,0.2664,1.3941,0.2604,35.9638,1228.6702,1.262898057,0.862,0.8,4.857,0.3,8.10081,12.79881
4456.4352,0.1391,1.0371,0.3705,0.5795,10.0349,2398.679,0.2648,1.3941,0.2686,36.5873,1232.0411,1.687920045,0.743,0.75,4.847,0.25,5.72388,9.95042
4456.4352,0.1391,1.0371,0.3705,0.5795,10.0349,2398.679,0.2648,1.3941,0.2686,36.5873,1232.0411,3.082095257,0.807,0.8,4.852,0.25,7.26381,12.37212
4456.4352,0.142,1.0371,0.371,0.5795,10.0122,2415.8048,0.2656,1.3941,0.2639,36.8736,1228.0978,1.704057385,0.736,0.75,4.733,0.25,4.84831,9.33861
4456.3947,0.1391,1.0371,0.3705,0.5795,10.0337,2398.679,0.2664,1.3941,0.2686,35.9699,1230.5425,1.609426117,0.745,0.75,4.743,0.25,6.88253,11.82027
4456.4352,0.1419,1.0371,0.3558,0.5795,10.0534,2416.4745,0.2649,1.3941,0.2605,36.5598,1228.6703,1.909479934,0.668,0.7,4.799,0.25,3.91688,7.66196
4503.8436,0.1408,1.0524,0.3682,0.4929,10.0414,2424.4234,0.2813,1.8282,0.2555,32.662,1210.2968,1.699796625,0.656,0.7,4.879,0.2,8.62213,15.42576
4418.0189,0.1554,1.0368,0.3361,0.5795,10.0115,2398.1059,0.268,1.5326,0.2623,31.713,1228.6108,1.757670972,0.71,0.75,4.478,0.5,14.38882,26.35877
4813.5842,0.1514,1.0849,0.3369,0.4951,10.3707,2509.6587,0.2642,1.9058,0.2626,32.2199,1230.3942,8.768919597,0.889,0.8,4.872,0.3,10.48925,16.12698
4834.0506,0.1492,1.038,0.3597,0.4981,10.0219,2396.8376,0.2664,1.4358,0.2614,36.5575,1271.8791,9.720247601,1.034,0.9,4.986,0.4,9.71401,13.50889
4452.7284,0.1392,1.0371,0.3703,0.5795,10.0101,2399.1446,0.2649,1.3941,0.2604,36.5812,1228.6702,1.472753907,0.811,0.8,4.749,0.25,5.70651,9.90099
4713.7206,0.1492,1.0114,0.3598,0.4981,10.0219,2396.8376,0.2818,1.4358,0.2613,36.5889,1271.8791,0.832250903,0.979,0.85,4.964,0.35,8.29488,12.33698
4567.5004,0.1492,1.038,0.3596,0.4986,10.255,2421.1981,0.2675,1.4358,0.2614,36.7431,1270.879,0.698120773,1.044,0.9,4.901,0.4,9.84391,13.67563
4567.6096,0.1501,1.038,0.3705,0.5241,10.0219,2396.8376,0.2664,1.4358,0.2614,36.5575,1271.8791,1.59200533,0.721,0.75,4.909,0.25,6.6792,12.27273
4624.4265,0.1468,1.0829,0.3678,0.5531,10.2402,2496.924,0.295,1.8936,0.2625,32.2058,1229.2842,1.478447359,0.807,0.8,4.382,0.6,14.31298,22.80189
4556.1151,0.1391,1.0371,0.3705,0.5795,10.1005,2417.8232,0.2638,1.2047,0.2638,36.6424,1228.1332,1.598739727,0.851,0.85,4.769,0.25,6.49344,11.19382
4452.0552,0.1391,1.0371,0.3705,0.5795,10.0065,2398.4152,0.2646,1.3941,0.2624,31.9516,1228.6702,1.987131311,0.698,0.75,4.52,0.6,12.31197,23.11995
4333.9972,0.1514,1.0371,0.3651,0.4958,9.7352,2416.5428,0.2741,1.8382,0.2628,32.7124,1247.3628,7.592715918,0.782,0.75,5.098,0.25,7.74143,14.0247
4456.4156,0.1383,1.0499,0.3703,0.5244,10.0143,2397.6777,0.3184,1.42,0.2612,35.8241,1227.9457,1.962047536,0.63,0.7,4.992,0.2,6.57313,13.11055
4624.4265,0.1516,1.0831,0.3678,0.5531,10.2316,2525.3469,0.3193,1.8936,0.2613,32.4244,1228.5746,1.200694536,0.94,0.85,4.853,0.3,8.0449,11.91905
4567.0158,0.1501,1.0379,0.3702,0.5244,10.2395,2418.4118,0.3185,1.42,0.262,35.9579,1228.6993,1.198207301,0.94,0.85,4.869,0.35,9.73824,14.26637
4614.2388,0.1387,1.0728,0.3679,0.4925,9.9648,2558.1674,0.2745,1.8973,0.2624,32.5164,1228.1178,1.677858899,0.861,0.8,4.636,0.3,12.96632,19.66226
4624.4265,0.1521,1.0829,0.3678,0.5531,10.2402,2525.3694,0.2949,1.8936,0.2625,32.4244,1229.2842,2.87253398,0.932,0.9,4.401,0.6,15.17752,22.43695
4566.8345,0.1501,1.0514,0.3487,0.5324,10.2481,2427.0597,0.3184,1.42,0.2612,35.7985,1228.7002,2.106101795,0.609,0.7,5.075,0.2,5.12589,10.50013
4638.5604,0.152,1.0632,0.3674,0.5794,10.2461,2625.0499,0.2642,1.8938,0.2613,32.2184,1231.2236,1.109478701,0.943,0.85,4.819,0.25,5.81861,9.37938
5838.0295,0.1575,1.0055,0.3222,0.5372,10.0841,2421.1024,0.2737,1.3682,0.2381,34.6955,1303.9126,4.311331273,0.718,0.75,4.398,0.45,20.23428,33.11733
5817.3606,0.1608,1.0858,0.2716,0.5585,10.1472,2657.3438,0.3122,1.8871,0.2426,32.6249,1304.939,8.58907657,0.677,0.75,4.675,0.4,10.75069,19.78795
5843.9084,0.1517,1.0042,0.3232,0.5219,9.9814,2414.1729,0.2788,1.3815,0.2381,35.0769,1214.7794,1.519912577,0.923,0.9,4.321,0.6,17.88793,24.44263
5802.2952,0.161,1.0103,0.2577,0.5808,9.8755,2690.5074,0.2721,1.7704,0.2319,32.3176,1262.2271,2.329254055,0.546,0.65,4.69,0.25,7.74274,15.41669
5839.9522,0.158,1.0069,0.3223,0.5195,9.9144,2418.3346,0.2708,1.7333,0.2316,32.3312,1257.5869,1.797288404,0.623,0.7,4.83,0.35,14.74508,26.27605
5817.4088,0.1558,1.0027,0.2803,0.5676,9.6333,2413.2361,0.2652,1.4106,0.2426,32.433,1509.1202,2.284172922,0.421,0.55,5.35,0.2,4.13899,10.62942
5814.2383,0.1608,1.0051,0.2749,0.5676,9.6391,2415.5938,0.2655,1.6605,0.2421,32.1494,1315.5083,2.107529961,0.556,0.65,5.114,0.25,6.3253,14.25773
5834.7203,0.1575,1.0253,0.3227,0.5804,9.627,2640.5284,0.2858,1.3954,0.2512,35.8621,1507.2671,2.511153271,0.571,0.65,5.319,0.2,3.81989,9.1257
5840.0851,0.158,1.0055,0.3259,0.5354,10.3684,2418.2053,0.2765,1.1237,0.2344,35.1681,1492.0141,3.686307715,0.525,0.65,5.109,0.15,6.37068,13.65225
5798.6508,0.161,1.0648,0.276,0.5672,10.1443,2663.507,0.2724,1.8396,0.2358,32.5967,1315.3099,1.079901142,1.014,0.95,4.27,0.5,8.58329,12.76354
5818.7302,0.1612,1.0754,0.3223,0.5142,10.1541,2680.4865,0.3085,1.8534,0.2318,32.838,1257.4239,1.509299422,0.808,0.85,3.791,0.55,15.06827,23.7589
5844.5543,0.1575,1.0054,0.3257,0.583,10.3744,2415.8062,0.2964,1.1219,0.2454,35.7939,1509.5583,1.874671419,0.582,0.65,4.869,0.25,6.59225,13.26682
5795.9737,0.1562,1.063,0.2759,0.5672,9.9204,2680.4883,0.2964,1.8519,0.2358,32.6032,1331.5059,1.46866202,0.866,0.85,4.168,0.4,6.18975,10.83082
5480.4884,0.1607,1.0852,0.2717,0.5583,10.1893,2657.2467,0.3121,1.8951,0.2446,32.6186,1304.939,1.585474784,0.781,0.75,4.964,0.2,7.91193,13.25187
5837.8838,0.1563,1.0067,0.2739,0.5823,10.2298,2654.5979,0.272,1.468,0.2426,32.7987,1511.873,3.665824308,0.556,0.65,4.781,0.4,12.51269,27.15478
5839.9522,0.1549,1.0021,0.3232,0.5235,10.1823,2418.3346,0.3083,1.7324,0.2318,32.4922,1222.8512,1.808598657,0.743,0.8,4.154,0.5,16.21717,27.08421
5844.7316,0.1575,1.002,0.3231,0.581,10.3681,2656.6798,0.2721,1.3948,0.2426,35.84,1504.9755,3.346361055,0.721,0.75,4.643,0.5,16.96844,28.28299
5844.7316,0.1575,1.002,0.3224,0.5808,10.3901,2644.038,0.2721,1.3948,0.237,35.84,1504.9755,1.938694661,0.58,0.65,5.233,0.3,5.07423,10.93656
5839.15,0.1562,1.0016,0.2749,0.5235,10.1891,2401.5277,0.3085,1.4106,0.2429,32.5033,1514.6615,1.738531058,0.632,0.7,4.658,0.6,14.47293,26.72154
5844.3365,0.1575,1.0055,0.3257,0.583,10.3744,2415.8062,0.2964,1.1219,0.2456,35.9277,1509.5583,3.137590725,0.577,0.65,4.897,0.25,6.87372,13.78067
5843.9084,0.1522,1.0042,0.3234,0.5219,9.989,2414.1729,0.2788,1.3815,0.2381,35.0769,1318.246,1.998970904,0.624,0.7,5.19,0.3,8.39133,15.67164
5839.1691,0.1395,1.0064,0.2806,0.5151,9.9965,2414.362,0.2667,1.8259,0.2428,32.3316,1261.9271,2.267746611,0.568,0.7,4.595,0.4,19.41934,34.25864
5842.9801,0.1617,1.03,0.3254,0.5806,10.3266,2684.423,0.2711,1.8161,0.2316,32.7438,1250.3233,1.521843103,0.818,0.85,4.019,0.6,17.77377,25.87822
5817.6261,0.1563,1.0014,0.2641,0.5734,9.6226,2413.2361,0.2707,1.4106,0.2425,32.503,1506.6389,2.146703116,0.445,0.55,5.237,0.2,6.67751,16.26659
5818.3245,0.1608,1.0858,0.2717,0.5585,10.1436,2657.3438,0.3122,1.8871,0.2426,32.6249,1304.939,1.714888426,0.972,0.9,4.19,0.55,8.21325,13.07482
5814.2383,0.1608,1.0051,0.2522,0.5676,9.6954,2415.5938,0.2655,1.6605,0.2421,32.1494,1315.5083,2.406971998,0.36,0.5,5.458,0.1,1.62122,5.83932
5798.9165,0.1563,1.0016,0.2806,0.5261,9.6037,2413.2361,0.2664,1.4106,0.2428,32.5209,1498.4057,2.719286183,0.501,0.6,5.23,0.25,9.77371,21.10624
5816.1392,0.1616,1.0636,0.3222,0.515,10.3621,2684.6204,0.2733,1.8513,0.2524,32.9181,1320.1042,3.574931857,0.614,0.7,4.817,0.3,13.39273,23.91919
5837.9903,0.1563,1.0024,0.2795,0.5683,9.9801,2415.4973,0.2709,1.4106,0.2426,32.5031,1507.0393,2.135204644,0.497,0.6,5.437,0.2,6.21373,13.77675
5844.3365,0.1575,1.0042,0.3257,0.583,10.3744,2415.8062,0.2964,1.1219,0.2456,35.9277,1509.5583,1.409614163,0.903,0.85,3.998,0.6,7.37952,12.33114
5839.1691,0.1562,1.0064,0.2808,0.515,10.1282,2414.362,0.2735,1.8259,0.2375,32.3316,1265.9157,2.089131333,0.731,0.8,4.189,0.55,23.81102,36.19116
5843.9084,0.1436,1.0042,0.3234,0.5219,9.989,2414.1729,0.2788,1.3815,0.2381,35.0769,1318.246,2.023581988,0.538,0.65,4.905,0.25,8.82162,17.64054
5848.5521,0.1575,1.0261,0.3227,0.5804,9.9222,2640.5284,0.2978,1.3954,0.2512,35.8621,1507.0374,2.143789327,0.504,0.6,4.929,0.25,3.92319,10.44041
5793.1968,0.1616,1.0636,0.3222,0.5083,10.351,2684.6204,0.2733,1.8513,0.2524,32.9039,1224.735,2.138698646,0.529,0.65,4.333,0.25,13.52277,25.90532
5839.1691,0.157,1.0064,0.2806,0.5139,10.1462,2414.362,0.2735,1.8259,0.2436,32.3316,1261.9271,1.979300307,0.796,0.85,4.211,0.6,19.88037,28.70957
5817.6261,0.1563,1.0016,0.2749,0.5235,9.9776,2413.2361,0.266,1.4106,0.2426,32.5031,1507.2472,2.608365935,0.484,0.6,5.121,0.35,12.5527,27.08731
5817.4088,0.1558,1.0027,0.275,0.5676,9.6333,2413.2361,0.2652,1.4106,0.2425,32.433,1509.1202,2.423021337,0.363,0.5,5.567,0.15,2.4955,7.51243
5844.3258,0.153,1.0021,0.2625,0.5808,9.9553,2416.6783,0.2658,1.2626,0.2412,35.6963,1504.2811,1.80222203,0.589,0.65,5.065,0.3,7.3842,15.01047
5817.6261,0.1563,1.0014,0.2641,0.5684,9.6226,2413.2361,0.2707,1.4106,0.2425,32.503,1506.6389,2.299767573,0.484,0.6,4.995,0.3,12.03752,25.98946
5802.1054,0.157,1.0064,0.2806,0.5126,10.1462,2414.362,0.2735,1.8259,0.2316,32.3316,1261.4936,2.449727371,0.403,0.55,4.97,0.15,5.87253,14.33673
5798.6503,0.161,1.0655,0.2804,0.5217,10.1162,2673.6262,0.2724,1.8471,0.2428,32.5921,1315.1806,-0.444905557,0,0,3.552,0.7,8.5871,11.16502
5838.0015,0.1563,1.0014,0.2796,0.5676,9.6391,2413.3688,0.2654,1.4106,0.2426,32.503,1507.2214,2.510927242,0.506,0.6,5.156,0.3,11.27661,24.30106
5798.6503,0.161,1.0616,0.2741,0.5217,10.3257,2673.6262,0.2655,1.8471,0.2321,32.5921,1308.4355,9.896977581,0.753,0.8,4.15,0.55,20.78005,31.83958
5817.6256,0.1563,1.0016,0.2754,0.522,9.9776,2400.6254,0.266,1.4106,0.2402,32.5031,1507.0959,2.115611586,0.5,0.6,5.115,0.3,12.47969,26.70416
5798.6503,0.161,1.0655,0.2741,0.5217,10.3257,2673.6262,0.2722,1.8471,0.2322,32.5921,1315.1806,1.646617018,0.764,0.8,4.14,0.45,19.62525,29.9532
5798.9165,0.1561,1.0016,0.2775,0.5261,9.9193,2413.2361,0.266,1.4106,0.2428,32.3953,1498.4404,2.466255864,0.299,0.45,5.586,0.1,0.28017,1.90631
5838.6741,0.1563,1.0016,0.2795,0.5684,9.9801,2415.5123,0.2709,1.4106,0.2426,32.5031,1507.2697,2.287686641,0.516,0.6,5.235,0.25,13.27972,28.10938
5798.9165,0.1402,1.0016,0.2806,0.5261,9.6037,2413.2361,0.2664,1.4106,0.2428,32.5209,1498.4057,2.27209907,0.42,0.55,5.149,0.25,6.83137,16.84313
5817.6261,0.1563,1.0014,0.2641,0.572,9.6226,2413.2361,0.2707,1.4106,0.2425,32.503,1506.6389,2.65758232,0.44,0.55,5.526,0.2,5.82116,14.36201
5817.1975,0.1616,1.0627,0.3318,0.5145,10.3697,2684.6204,0.272,1.8513,0.2524,32.9181,1320.1042,1.322324088,0.856,0.85,3.758,0.5,8.41792,13.26347
4931.27,0.1428,1.0444,0.3647,0.5195,9.8131,2388.7651,0.2702,1.8442,0.2423,32.5394,1222.755,1.701466925,0.726,0.75,5.197,0.2,7.7877,14.09516
5063.1237,0.1564,1.0326,0.3629,0.58,9.8714,2397.2286,0.2694,1.5706,0.2157,32.4709,1231.9074,1.728893247,0.728,0.75,5.148,0.25,7.06196,12.95043
5151.8266,0.1479,1.0397,0.3623,0.5138,9.8714,2398.824,0.2702,1.859,0.2145,32.4507,1222.7801,1.34868972,0.848,0.8,4.792,0.35,8.56296,13.55969
5062.4007,0.1427,1.0018,0.3647,0.5181,9.8089,2387.9239,0.2669,1.4533,0.239,36.0571,1222.5501,2.274620224,0.75,0.8,4.119,0.6,19.13691,29.66779
5111.5029,0.1563,1.0443,0.3734,0.5138,9.7057,2412.2015,0.2842,1.8258,0.241,32.5369,1226.7939,0.789416792,1.047,0.9,5.09,0.4,10.36407,14.28509
5044.9603,0.1449,1.0326,0.3679,0.5805,9.8305,2384.1441,0.2753,1.3904,0.21,36.4389,1231.7124,2.48467556,0.723,0.75,4.885,0.25,7.39861,12.44488
5150.9539,0.1563,1.0322,0.3667,0.5684,9.8273,2384.7723,0.2696,1.6544,0.2134,32.3113,1247.8669,2.748440631,0.736,0.75,5.352,0.25,7.54539,13.93413
5047.1735,0.1428,1.035,0.3755,0.579,9.8318,2388.8576,0.2696,1.392,0.239,36.2827,1306.2983,1.47773136,0.821,0.8,5.183,0.3,8.91725,15.12945
5047.7213,0.142,1.0339,0.3718,0.5535,9.8226,2403.4159,0.2694,1.7487,0.239,32.5328,1222.5443,1.38520553,0.884,0.8,5.013,0.3,7.09979,11.30503
5102.178,0.1421,1.037,0.3685,0.5803,9.8708,2506.3829,0.2754,1.7465,0.2157,32.5048,1231.9494,1.889297896,0.691,0.75,5.267,0.25,9.00731,16.26333
5060.8382,0.142,1.0343,0.3758,0.5531,9.9325,2403.4159,0.2744,1.7487,0.239,32.5226,1222.5443,0.89245639,1.051,0.9,5.095,0.35,8.33343,11.65667
5151.8266,0.1479,1.0397,0.3623,0.5138,9.8714,2398.824,0.2702,1.859,0.2145,32.2776,1222.7801,2.022547652,0.974,0.85,5.061,0.4,11.79397,17.1375
5102.178,0.1421,1.0371,0.3758,0.5803,9.8226,2504.1324,0.2754,1.7465,0.2332,32.5048,1222.5788,2.086619814,0.741,0.75,4.968,0.2,7.31065,13.24798
5047.1735,0.1428,1.035,0.3717,0.579,9.8318,2388.8576,0.2694,1.392,0.239,36.2827,1307.6104,1.244277252,0.855,0.8,4.861,0.3,8.62886,13.66303
5111.5029,0.1564,1.0443,0.3734,0.5138,9.7029,2412.2015,0.2842,1.8258,0.241,32.5369,1226.7939,1.34069444,0.854,0.8,5.036,0.25,7.24035,12.26615
5049.5063,0.1422,1.0016,0.3668,0.519,9.6195,2388.7535,0.2696,1.4533,0.241,36.0571,1245.4754,2.000795984,1.163,0.95,4.981,0.35,9.23248,12.8197
5047.0293,0.1427,1.0326,0.3682,0.5672,9.8318,2389.0083,0.2695,1.3905,0.21,36.3824,1305.7319,2.068646375,0.544,0.65,4.406,0.3,14.3223,30.40947
5111.5029,0.1563,1.0443,0.3734,0.5138,9.7057,2412.2015,0.2842,1.8258,0.241,32.5369,1220.2832,0.71444035,1.057,0.9,5.053,0.35,9.19739,13.50695
5048.485,0.1481,1.0462,0.3717,0.5741,9.947,2390.0877,0.2694,1.3953,0.2423,36.3833,1307.6104,1.374737119,0.94,0.85,4.836,0.25,7.46479,11.92263
5062.4007,0.1427,1.0016,0.3647,0.5181,9.8089,2387.4264,0.2671,1.4533,0.2391,36.0571,1222.5501,2.56686228,0.52,0.65,4.272,0.4,15.91951,30.96944
5101.5059,0.142,1.0343,0.3758,0.5531,9.8226,2403.4159,0.2745,1.7487,0.239,32.5226,1222.5443,2.837091571,0.696,0.7,5.102,0.2,6.20208,11.31464
5102.178,0.1421,1.0371,0.3608,0.5803,9.8305,2504.1324,0.2754,1.7465,0.2094,32.5159,1222.6146,3.11932299,0.746,0.75,4.82,0.2,7.87093,14.23454
5047.5081,0.1428,1.0295,0.3718,0.5531,9.8319,2389.6186,0.2694,1.7487,0.239,32.5226,1222.5502,1.98981538,0.648,0.7,5.145,0.15,7.97294,15.48364
5047.1735,0.1428,1.0295,0.3717,0.5835,9.8318,2388.8576,0.2694,1.392,0.239,36.292,1303.7789,1.652423274,0.735,0.75,5.059,0.2,7.4745,13.73613
5062.401,0.1427,1.0018,0.3667,0.518,9.8086,2391.0725,0.269,1.4533,0.2411,36.0571,1222.1459,3.041094692,0.552,0.65,4.291,0.5,15.5318,30.71646
5102.178,0.1421,1.0371,0.3609,0.5803,9.8226,2504.1324,0.2754,1.7465,0.2091,32.5048,1222.5788,1.809334765,0.765,0.75,5.046,0.2,7.17975,13.02876
5102.2696,0.1481,1.0466,0.3757,0.5737,9.947,2390.0877,0.2746,1.3953,0.2424,36.3727,1307.6104,2.276741903,0.615,0.7,4.615,0.4,16.56487,29.51139
5101.5059,0.1428,1.0343,0.3758,0.5531,9.8226,2403.4159,0.2747,1.7487,0.2391,32.5396,1222.5443,1.16711966,0.861,0.8,5.038,0.3,8.23518,12.94797
5060.0681,0.1427,1.0016,0.3647,0.519,9.6195,2388.7535,0.2692,1.4533,0.241,36.0571,1200.1454,1.301731446,1.043,0.9,4.88,0.35,8.28714,11.57038
5050.4079,0.1469,1.0345,0.3753,0.5139,9.831,2396.2061,0.2696,1.4534,0.2156,36.581,1309.7895,1.970505597,0.821,0.8,4.66,0.5,6.77536,11.87821
5060.3243,0.1473,1.0016,0.3649,0.519,9.611,2388.7535,0.2692,1.4533,0.2403,36.0571,1201.3001,1.944017844,0.669,0.75,4.204,0.45,16.70944,27.62628
5101.5059,0.1428,1.0343,0.3758,0.5531,9.8226,2393.8919,0.2747,1.7487,0.2391,32.5396,1222.5443,3.705767101,0.835,0.8,5.107,0.3,9.74583,15.14517
5007.654,0.1427,1.0354,0.3758,0.5181,9.8229,2387.9239,0.2669,1.4533,0.237,36.1683,1222.5501,1.527178107,0.942,0.85,4.466,0.3,7.95617,11.69541
5101.5059,0.1428,1.0343,0.3775,0.5521,9.8226,2403.4159,0.2747,1.7487,0.2397,32.5375,1222.5443,3.910545891,0.879,0.8,5.044,0.35,7.41667,11.92825
5046.0045,0.1428,1.035,0.3668,0.579,9.6547,2388.8576,0.2696,1.392,0.239,36.2827,1306.2983,1.830142192,0.721,0.75,5.13,0.25,7.76569,14.29279
5062.4258,0.1427,1.0016,0.3757,0.519,9.8091,2393.0053,0.2692,1.4533,0.241,36.0571,1222.5501,0.726127728,1.069,0.9,4.932,0.35,9.87514,13.54391
5104.0318,0.1421,1.037,0.3685,0.5803,9.8708,2511.1625,0.2754,1.7465,0.2135,32.5048,1236.2079,1.670840165,0.746,0.75,5.017,0.2,7.33288,13.29158
5065.1171,0.1422,1.0005,0.3667,0.5684,9.8088,2384.7611,0.2696,1.6544,0.2128,32.3113,1247.8669,9.763338168,0.831,0.8,5.429,0.3,7.65836,13.06741
5102.178,0.1435,1.0375,0.3607,0.5803,9.8305,2507.2899,0.2754,1.7465,0.21,32.2701,1232.0074,2.090604362,0.73,0.75,4.954,0.2,6.7073,12.25035
5062.4258,0.1425,1.0016,0.3614,0.519,9.8089,2393.0053,0.2764,1.4611,0.2388,36.0571,1222.9941,2.361827334,0.575,0.65,4.124,0.45,17.01995,33.2543
5046.0045,0.1428,1.0351,0.3668,0.5801,9.6645,2417.5653,0.2696,1.392,0.239,36.2827,1307.6728,3.643031918,0.557,0.65,4.546,0.35,4.01479,10.34175
5064.2913,0.1427,1.0018,0.3749,0.5181,9.8091,2387.9239,0.2691,1.4533,0.241,36.0571,1213.816,1.881029987,0.608,0.7,4.344,0.35,14.05001,25.31508
5062.4007,0.1427,1.0016,0.3647,0.5181,9.8089,2392.9939,0.2673,1.4533,0.2391,36.0571,1222.5501,2.478074369,0.763,0.8,4.174,0.45,14.34468,22.6344
5065.0749,0.1429,1.0618,0.3661,0.5804,9.8789,2416.3635,0.2744,1.5755,0.2397,32.5557,1222.8747,1.636083535,0.74,0.75,5.203,0.2,6.97446,12.78854
5048.0944,0.1426,1.0013,0.3647,0.519,9.6236,2388.7535,0.2978,1.4534,0.241,36.0571,1222.4772,2.309414595,0.547,0.65,4.433,0.3,18.46592,35.17299
5137.4338,0.1563,1.0323,0.3667,0.58,9.6638,2384.4731,0.2696,1.5673,0.2402,32.272,1222.1126,1.365046179,0.909,0.85,5.304,0.3,7.18404,12.31688
5060.6892,0.1419,1.0323,0.3758,0.5534,9.6686,2403.4159,0.2745,1.5704,0.239,32.5226,1222.5443,1.186660097,0.878,0.8,4.929,0.35,7.50969,12.06791
5151.7317,0.1563,1.0322,0.3668,0.58,9.6644,2416.5677,0.2696,1.5673,0.2402,32.272,1247.8669,1.048522302,0.946,0.85,5.031,0.4,9.13569,13.60476
5062.4036,0.1563,1.0395,0.3734,0.5138,9.7057,2413.293,0.2844,1.8258,0.241,32.5369,1223.1893,1.349685245,0.842,0.8,5.007,0.35,9.1021,14.33214
5136.547,0.1479,1.0326,0.3623,0.5138,9.8714,2398.824,0.2702,1.859,0.2145,32.2776,1222.7801,0.648122318,1.201,1,5.104,0.45,12.5368,16.14836
5851.5282,0.1394,1.0007,0.2467,0.5671,8.7602,2382.4032,0.2662,1.4528,0.2309,36.4276,1244.8435,1.342181109,0.858,0.85,4.637,0.45,13.343,19.49192
5828.3993,0.1395,1.0168,0.3359,0.534,8.6428,2411.1647,0.2956,1.4358,0.2393,34.761,1218.0026,1.852534452,0.766,0.8,4.727,0.4,14.08465,21.77949
5851.5761,0.1399,1.0192,0.3462,0.5691,8.4414,2405.6152,0.2637,1.6475,0.252,33.136,1214.6151,1.542758085,0.775,0.8,4.381,0.45,18.86997,28.77279
5845.8028,0.1393,1.0009,0.2468,0.5337,8.4787,2405.7012,0.2984,1.4504,0.231,36.5146,1244.8435,1.377600505,0.843,0.85,4.32,0.55,16.73721,24.33322
5849.7927,0.1393,1.0012,0.2468,0.5348,8.7572,2405.7012,0.2984,1.4504,0.2613,36.5146,1244.8435,2.035458271,0.852,0.85,4.318,0.45,17.35023,26.58607
5828.8263,0.1395,1.0027,0.3662,0.538,8.4878,2408.5322,0.2696,1.4379,0.2448,36.5755,1214.4824,1.717315928,0.878,0.85,4.101,0.5,17.78521,25.55903
5836.8101,0.1404,1.0229,0.2662,0.5791,8.6505,2387.7732,0.2678,1.7902,0.2407,32.4246,1222.5084,2.247718536,0.587,0.7,4.816,0.25,6.26865,12.82018
5845.8028,0.1393,1.0009,0.2468,0.5337,8.4787,2412.0673,0.2992,1.4504,0.2606,36.5146,1245.5665,1.630238641,0.837,0.85,4.517,0.5,17.62099,25.34717
